"Wil M. P. van der Aalst,Vladimir Batagelj,Goran Glavas,Dmitry I. Ignatov,Michael Yu. Khachay,Sergei O. Kuznetsov,Olessia Koltsova,Irina A. Lomazova,Natalia V. Loukachevitch,Amedeo Napoli,Alexander Panchenko,Panos M. Pardalos,Marcello Pelillo,Andrey V. Savchenko","Analysis of Images, Social Networks and Texts - 7th International Conference, AIST 2018, Moscow, Russia, July 5-7, 2018, Revised Selected Papers","AIST,Lecture Notes in Computer Science",11179,NaN,2018,Editorship,NaN,conf/aist/2018,10.1007/978-3-030-11027-7,https://doi.org/10.1007/978-3-030-11027-7,https://dblp.org/rec/conf/aist/2018
"Wil M. P. van der Aalst,Vladimir Batagelj,Goran Glavas,Dmitry I. Ignatov,Michael Yu. Khachay,Olessia Koltsova,Sergei O. Kuznetsov,Irina A. Lomazova,Natalia V. Loukachevitch,Amedeo Napoli,Alexander Panchenko,Panos M. Pardalos,Marcello Pelillo,Andrey V. Savchenko","Supplementary Proceedings of the Seventh International Conference on Analysis of Images, Social Networks and Texts (AIST 2018), Moscow, Russia, July 5 - 7, 2018","AIST,CEUR Workshop Proceedings",2268,NaN,2018,Editorship,open,conf/aist/2018s,NaN,http://ceur-ws.org/Vol-2268,https://dblp.org/rec/conf/aist/2018s
"Amos J. Storkey,Fernando Pérez-Cruz","International Conference on Artificial Intelligence and Statistics, AISTATS 2018, 9-11 April 2018, Playa Blanca, Lanzarote, Canary Islands, Spain","AISTATS,Proceedings of Machine Learning Research",84,NaN,2018,Editorship,open,conf/aistats/2018,NaN,http://proceedings.mlr.press/v84/,https://dblp.org/rec/conf/aistats/2018
"Jesper Jansson,Carlos Martín-Vide,Miguel A. Vega-Rodríguez","Algorithms for Computational Biology - 5th International Conference, AlCoB 2018, Hong Kong, China, June 25-26, 2018, Proceedings","AlCoB,Lecture Notes in Computer Science",10849,NaN,2018,Editorship,NaN,conf/alcob/2018,10.1007/978-3-319-91938-6,https://doi.org/10.1007/978-3-319-91938-6,https://dblp.org/rec/conf/alcob/2018
"Rasmus Pagh,Suresh Venkatasubramanian","Proceedings of the Twentieth Workshop on Algorithm Engineering and Experiments, ALENEX 2018, New Orleans, LA, USA, January 7-8, 2018.",ALENEX,NaN,NaN,2018,Editorship,NaN,conf/alenex/2018,10.1137/1.9781611975055,https://doi.org/10.1137/1.9781611975055,https://dblp.org/rec/conf/alenex/2018
NaN,"56th Annual Allerton Conference on Communication, Control, and Computing, Allerton 2018, Monticello, IL, USA, October 2-5, 2018",Allerton,NaN,NaN,2018,Editorship,NaN,conf/allerton/2018,NaN,https://ieeexplore.ieee.org/xpl/conhome/8630872/proceeding,https://dblp.org/rec/conf/allerton/2018
"Firdaus Janoos,Mehryar Mohri,Karthik Sridharan","Algorithmic Learning Theory, ALT 2018, 7-9 April 2018, Lanzarote, Canary Islands, Spain","ALT,Proceedings of Machine Learning Research",83,NaN,2018,Editorship,open,conf/alt/2018,NaN,http://proceedings.mlr.press/v83/,https://dblp.org/rec/conf/alt/2018
NaN,"IEEE 15th International Workshop on Advanced Motion Control, AMC 2018, Tokyo, Japan, March 9-11, 2018",AMC,NaN,NaN,2018,Editorship,NaN,conf/amc/2018,NaN,https://ieeexplore.ieee.org/xpl/conhome/8369063/proceeding,https://dblp.org/rec/conf/amc/2018
NaN,"24th Americas Conference on Information Systems, AMCIS 2018, New Orleans, LA, USA, August 16-18, 2018",AMCIS,NaN,NaN,2018,Editorship,NaN,conf/amcis/2018,NaN,http://aisel.aisnet.org/amcis2018/,https://dblp.org/rec/conf/amcis/2018
"Francisco José Perales López,Josef Kittler","Articulated Motion and Deformable Objects - 10th International Conference, AMDO 2018, Palma de Mallorca, Spain, July 12-13, 2018, Proceedings","AMDO,Lecture Notes in Computer Science",10945,NaN,2018,Editorship,NaN,conf/amdo/2018,10.1007/978-3-319-94544-6,https://doi.org/10.1007/978-3-319-94544-6,https://dblp.org/rec/conf/amdo/2018
"Achilles Kameas,Kostas Stathis","Ambient Intelligence - 14th European Conference, AmI 2018, Larnaca, Cyprus, November 12-14, 2018, Proceedings","AmI,Lecture Notes in Computer Science",11249,NaN,2018,Editorship,NaN,conf/ami/2018,10.1007/978-3-030-03062-9,https://doi.org/10.1007/978-3-030-03062-9,https://dblp.org/rec/conf/ami/2018
NaN,"AMIA 2018, American Medical Informatics Association Annual Symposium, San Francisco, CA, November 3-7, 2018",AMIA,NaN,NaN,2018,Editorship,NaN,conf/amia/2018,NaN,https://knowledge.amia.org/67852-amia-1.4259402,https://dblp.org/rec/conf/amia/2018
"Aboul Ella Hassanien,Mohamed F. Tolba 0001,Mohamed Elhoseny,Mohamed Mostafa","The International Conference on Advanced Machine Learning Technologies and Applications, AMLTA 2018, Cairo, Egypt, February 22-24, 2018","AMLTA,Advances in Intelligent Systems and Computing",723,NaN,2018,Editorship,NaN,conf/amlta/2018,10.1007/978-3-319-74690-6,https://doi.org/10.1007/978-3-319-74690-6,https://dblp.org/rec/conf/amlta/2018
NaN,"9th IEEE International Workshop on Applied Measurements for Power Systems, AMPS 2018, Bologna, Italy, September 26-28, 2018",AMPS,NaN,NaN,2018,Editorship,NaN,conf/amps/2018,NaN,https://ieeexplore.ieee.org/xpl/conhome/8482400/proceeding,https://dblp.org/rec/conf/amps/2018
"Colin Cherry,Graham Neubig","Proceedings of the 13th Conference of the Association for Machine Translation in the Americas, AMTA 2018, Boston, MA, USA, March 17-21, 2018 - Volume 1 - Research Papers",AMTA,NaN,NaN,2018,Editorship,open,conf/amta/2018-1,NaN,https://aclanthology.org/volumes/W18-18/,https://dblp.org/rec/conf/amta/2018-1
"Janice Campbell,Alex Yanishevsky,Jennifer Doyon,Doug Jones","Proceedings of the 13th Conference of the Association for Machine Translation in the Americas, AMTA 2018, Boston, MA, USA, March 17-21, 2018 - Volume 2 - User Papers",AMTA,NaN,NaN,2018,Editorship,open,conf/amta/2018-2,NaN,https://aclanthology.org/volumes/W18-19/,https://dblp.org/rec/conf/amta/2018-2
Chao-Hong Liu,"Proceedings of the Workshop on Technologies for MT of Low Resource Languages, LoResMT@AMTA 2018, Boston, MA, USA, March 21, 2018",LoResMT@AMTA,NaN,NaN,2018,Editorship,open,conf/amta/2018loresmt,NaN,https://aclanthology.org/volumes/W18-22/,https://dblp.org/rec/conf/amta/2018loresmt
Jennifer DeCamp,"Proceedings of the AMTA 2018 Workshop on The Role of Authoritative Standards in the MT Environment, Boston, MA, USA, March 17-21, 2018",MTE@AMTA,NaN,NaN,2018,Editorship,open,conf/amta/2018mte,NaN,https://aclanthology.org/volumes/W18-20/,https://dblp.org/rec/conf/amta/2018mte
"Ramón Fernandez Astudillo,João Graça,André F. T. Martins","Proceedings of the AMTA 2018 Workshop on Translation Quality Estimation and Automatic Post-Editing, Boston, MA, USA, March 17, 2018",PostEditing@AMTA,NaN,NaN,2018,Editorship,open,conf/amta/2018postediting,NaN,https://aclanthology.org/volumes/W18-21/,https://dblp.org/rec/conf/amta/2018postediting
"Markus E. Nebel,Stephan G. Wagner","Proceedings of the Fifteenth Workshop on Analytic Algorithmics and Combinatorics, ANALCO 2018, New Orleans, LA, USA, January 8-9, 2018.",ANALCO,NaN,NaN,2018,Editorship,NaN,conf/analco/2018,10.1137/1.9781611975062,https://doi.org/10.1137/1.9781611975062,https://dblp.org/rec/conf/analco/2018
"Melody Moore Jackson,Clara Mancini","Proceedings of the Fifth International Conference on Animal-Computer Interaction, ACI 2018, Atlanta, GA, USA, December 4-6, 2018",ACI,NaN,NaN,2018,Editorship,NaN,conf/animalci/2018,10.1145/3295598,https://doi.org/10.1145/3295598,https://dblp.org/rec/conf/animalci/2018
"Luca Pancioni,Friedhelm Schwenker,Edmondo Trentin","Artificial Neural Networks in Pattern Recognition - 8th IAPR TC3 Workshop, ANNPR 2018, Siena, Italy, September 19-21, 2018, Proceedings","ANNPR,Lecture Notes in Computer Science",11081,NaN,2018,Editorship,NaN,conf/annpr/2018,10.1007/978-3-319-99978-4,https://doi.org/10.1007/978-3-319-99978-4,https://dblp.org/rec/conf/annpr/2018
NaN,"Proceedings of the Applied Networking Research Workshop, ANRW 2018, Montreal, QC, Canada, July 16-16, 2018",ANRW,NaN,NaN,2018,Editorship,NaN,conf/anrw/2018,NaN,http://dl.acm.org/citation.cfm?id=3232755,https://dblp.org/rec/conf/anrw/2018
"Marco Dorigo,Mauro Birattari,Christian Blum 0001,Anders Lyhne Christensen,Andreagiovanni Reina,Vito Trianni","Swarm Intelligence - 11th International Conference, ANTS 2018, Rome, Italy, October 29-31, 2018, Proceedings","ANTS Conference,Lecture Notes in Computer Science",11172,NaN,2018,Editorship,NaN,conf/antsw/2018,10.1007/978-3-030-00533-7,https://doi.org/10.1007/978-3-030-00533-7,https://dblp.org/rec/conf/antsw/2018
NaN,"2018 Australian & New Zealand Control Conference (ANZCC), Melbourne, Australia, December 7-8, 2018",ANZCC,NaN,NaN,2018,Editorship,NaN,conf/anzcc/2018,10.1109/ANZCC45000.2018,https://doi.org/10.1109/ANZCC45000.2018,https://dblp.org/rec/conf/anzcc/2018
"James Allen Fill,Mark Daniel Ward","29th International Conference on Probabilistic, Combinatorial and Asymptotic Methods for the Analysis of Algorithms, AofA 2018, June 25-29, 2018, Uppsala, Sweden","AofA,LIPIcs",110,NaN,2018,Editorship,open,conf/aofa/2018,NaN,http://www.dagstuhl.de/dagpub/978-3-95977-078-1,https://dblp.org/rec/conf/aofa/2018
Amber L. Story,"Proceedings of the Technology, Mind, and Society Conference, APAScience 2018, Washington, DC, USA, April 05-07, 2018",APAScience,NaN,NaN,2018,Editorship,NaN,conf/apascience/2018,10.1145/3183654,https://doi.org/10.1145/3183654,https://dblp.org/rec/conf/apascience/2018
NaN,"24th Asia-Pacific Conference on Communications, APCC 2018, Ningbo, China, November 12-14, 2018",APCC,NaN,NaN,2018,Editorship,NaN,conf/apcc/2018,NaN,https://ieeexplore.ieee.org/xpl/conhome/8630814/proceeding,https://dblp.org/rec/conf/apcc/2018
"Manel Medina,Andreas Mitrakas,Kai Rannenberg,Erich Schweighofer,Nikolaos Tsouroulas","Privacy Technologies and Policy - 6th Annual Privacy Forum, APF 2018, Barcelona, Spain, June 13-14, 2018, Revised Selected Papers","APF,Lecture Notes in Computer Science",11079,NaN,2018,Editorship,NaN,conf/apf/2018,10.1007/978-3-030-02547-2,https://doi.org/10.1007/978-3-030-02547-2,https://dblp.org/rec/conf/apf/2018
"Cindy Grimm,Peter Willemsen 0001,Joseph K. Kearney,Bernhard E. Riecke","Proceedings of the 15th ACM Symposium on Applied Perception, SAP 2018, Vancouver, BC, Canada, August 10-11, 2018",SAP,NaN,NaN,2018,Editorship,NaN,conf/apgv/2018,10.1145/3225153,https://doi.org/10.1145/3225153,https://dblp.org/rec/conf/apgv/2018
Sandra Bringay,"4ème Conférence Nationale sur les Applications Pratiques de l'Intelligence Artificielle, APIA 2018, Nancy, France, July 2-3, 2018.",APIA,NaN,NaN,2018,Editorship,unavailable,conf/apia/2018,NaN,NaN,https://dblp.org/rec/conf/apia/2018
Sukyoung Ryu,"Programming Languages and Systems - 16th Asian Symposium, APLAS 2018, Wellington, New Zealand, December 2-6, 2018, Proceedings","APLAS,Lecture Notes in Computer Science",11275,NaN,2018,Editorship,NaN,conf/aplas/2018,10.1007/978-3-030-02768-1,https://doi.org/10.1007/978-3-030-02768-1,https://dblp.org/rec/conf/aplas/2018
"Victor Khomenko,Olivier H. Roux","Application and Theory of Petri Nets and Concurrency - 39th International Conference, PETRI NETS 2018, Bratislava, Slovakia, June 24-29, 2018, Proceedings","Petri Nets,Lecture Notes in Computer Science",10877,NaN,2018,Editorship,NaN,conf/apn/2018,10.1007/978-3-319-91268-4,https://doi.org/10.1007/978-3-319-91268-4,https://dblp.org/rec/conf/apn/2018
"Mosharaf Chowdhury,Kun Tan","Proceedings of the 2nd Asia-Pacific Workshop on Networking, APNet 2018, Beijing, China, August 02-03, 2018",APNet,NaN,NaN,2018,Editorship,NaN,conf/apnet/2018,10.1145/3232565,https://doi.org/10.1145/3232565,https://dblp.org/rec/conf/apnet/2018
"Nicolai Petkov,Nicola Strisciuglio,Carlos Manuel Travieso-González","Applications of Intelligent Systems - Proceedings of the 1st International APPIS Conference 2018, Las Palmas de Gran Canaria, Spain, 8-12 January 2018","APPIS,Frontiers in Artificial Intelligence and Applications",310,NaN,2018,Editorship,unavailable,conf/appis/2018,NaN,NaN,https://dblp.org/rec/conf/appis/2018
"Eric Blais,Klaus Jansen,José D. P. Rolim,David Steurer","Approximation, Randomization, and Combinatorial Optimization. Algorithms and Techniques, APPROX/RANDOM 2018, August 20-22, 2018 - Princeton, NJ, USA","APPROX-RANDOM,LIPIcs",116,NaN,2018,Editorship,open,conf/approx/2018,NaN,http://www.dagstuhl.de/dagpub/978-3-95977-085-9,https://dblp.org/rec/conf/approx/2018
NaN,"25th Asia-Pacific Software Engineering Conference, APSEC 2018, Nara, Japan, December 4-7, 2018",APSEC,NaN,NaN,2018,Editorship,NaN,conf/apsec/2018,NaN,https://ieeexplore.ieee.org/xpl/conhome/8716285/proceeding,https://dblp.org/rec/conf/apsec/2018
"Horst Lichter,Thanwadee Sunetnanta,Toni Anwar,Taratip Suwannasart","Proceedings of the 6th International Workshop on Quantitative Approaches to Software Quality co-located with 25th Asia-Pacific Software Engineering Conference (APSEC 2018), Nara, Japan, December 4, 2018.","QuASoQ@APSEC,CEUR Workshop Proceedings",2273,NaN,2018,Editorship,open,conf/apsec/2018quasoq,NaN,http://ceur-ws.org/Vol-2273,https://dblp.org/rec/conf/apsec/2018quasoq
NaN,"Asia-Pacific Signal and Information Processing Association Annual Summit and Conference, APSIPA ASC 2018, Honolulu, HI, USA, November 12-15, 2018",APSIPA ASC,NaN,NaN,2018,Editorship,NaN,conf/apsipa/2018,NaN,https://ieeexplore.ieee.org/xpl/conhome/8648538/proceeding,https://dblp.org/rec/conf/apsipa/2018
NaN,"Proceedings of the 9th Asia-Pacific Workshop on Systems, APSys 2018, Jeju Island, Republic of Korea, August 27-28, 2018",APSys,NaN,NaN,2018,Editorship,NaN,conf/apsys/2018,10.1145/3265723,https://doi.org/10.1145/3265723,https://dblp.org/rec/conf/apsys/2018
NaN,"IEEE Pacific Visualization Symposium, PacificVis 2018, Kobe, Japan, April 10-13, 2018",PacificVis,NaN,NaN,2018,Editorship,NaN,conf/apvis/2018,NaN,https://ieeexplore.ieee.org/xpl/conhome/8365785/proceeding,https://dblp.org/rec/conf/apvis/2018
"Yi Cai,Yoshiharu Ishikawa,Jianliang Xu","Web and Big Data - Second International Joint Conference, APWeb-WAIM 2018, Macau, China, July 23-25, 2018, Proceedings, Part I","APWeb/WAIM,Lecture Notes in Computer Science",10987,NaN,2018,Editorship,NaN,conf/apweb/2018-1,10.1007/978-3-319-96890-2,https://doi.org/10.1007/978-3-319-96890-2,https://dblp.org/rec/conf/apweb/2018-1
"Yi Cai,Yoshiharu Ishikawa,Jianliang Xu","Web and Big Data - Second International Joint Conference, APWeb-WAIM 2018, Macau, China, July 23-25, 2018, Proceedings, Part II","APWeb/WAIM,Lecture Notes in Computer Science",10988,NaN,2018,Editorship,NaN,conf/apweb/2018-2,10.1007/978-3-319-96893-3,https://doi.org/10.1007/978-3-319-96893-3,https://dblp.org/rec/conf/apweb/2018-2
"Leong Hou U,Haoran Xie 0001","Web and Big Data - APWeb-WAIM 2018 International Workshops - MWDA, BAH, KGMA, DMMOOC, DS, Macau, China, July 23-25, 2018, Revised Selected Papers","APWeb/WAIM Workshops,Lecture Notes in Computer Science",11268,NaN,2018,Editorship,NaN,conf/apweb/2018w,10.1007/978-3-030-01298-4,https://doi.org/10.1007/978-3-030-01298-4,https://dblp.org/rec/conf/apweb/2018w
"Nikolaos S. Voros,Michael Hübner 0001,Georgios Keramidas,Diana Goehringer,Christos P. Antonopoulos,Pedro C. Diniz","Applied Reconfigurable Computing. Architectures, Tools, and Applications - 14th International Symposium, ARC 2018, Santorini, Greece, May 2-4, 2018, Proceedings","ARC,Lecture Notes in Computer Science",10824,NaN,2018,Editorship,NaN,conf/arc/2018,10.1007/978-3-319-78890-6,https://doi.org/10.1007/978-3-319-78890-6,https://dblp.org/rec/conf/arc/2018
"Mladen Berekovic,Rainer Buchty,Heiko Hamann,Dirk Koch,Thilo Pionteck","Architecture of Computing Systems - ARCS 2018 - 31st International Conference, Braunschweig, Germany, April 9-12, 2018, Proceedings","ARCS,Lecture Notes in Computer Science",10793,NaN,2018,Editorship,NaN,conf/arcs/2018,10.1007/978-3-319-77610-1,https://doi.org/10.1007/978-3-319-77610-1,https://dblp.org/rec/conf/arcs/2018
"Noam Slonim,Ranit Aharonov","Proceedings of the 5th Workshop on Argument Mining, ArgMining@EMNLP 2018, Brussels, Belgium, November 1, 2018",ArgMining@EMNLP,NaN,NaN,2018,Editorship,open,conf/argmining/2018,NaN,https://aclanthology.org/volumes/W18-52/,https://dblp.org/rec/conf/argmining/2018
NaN,"25th IEEE Symposium on Computer Arithmetic, ARITH 2018, Amherst, MA, USA, June 25-27, 2018",ARITH,NaN,NaN,2018,Editorship,NaN,conf/arith/2018,NaN,https://ieeexplore.ieee.org/xpl/conhome/8452530/proceeding,https://dblp.org/rec/conf/arith/2018
NaN,"29th IEEE International Conference on Application-specific Systems, Architectures and Processors, ASAP 2018, Milano, Italy, July 10-12, 2018",ASAP,NaN,NaN,2018,Editorship,NaN,conf/asap/2018,NaN,https://ieeexplore.ieee.org/xpl/conhome/8424123/proceeding,https://dblp.org/rec/conf/asap/2018
NaN,"IEEE 2nd International Workshop on Arabic and Derived Script Analysis and Recognition, ASAR 2018, London, UK, March 12-14, 2018",ASAR,NaN,NaN,2018,Editorship,NaN,conf/asar/2018,NaN,https://ieeexplore.ieee.org/xpl/conhome/8465566/proceeding,https://dblp.org/rec/conf/asar/2018
"Thomas Peyrin,Steven D. Galbraith","Advances in Cryptology - ASIACRYPT 2018 - 24th International Conference on the Theory and Application of Cryptology and Information Security, Brisbane, QLD, Australia, December 2-6, 2018, Proceedings, Part I","ASIACRYPT,Lecture Notes in Computer Science",11272,NaN,2018,Editorship,NaN,conf/asiacrypt/2018-1,10.1007/978-3-030-03326-2,https://doi.org/10.1007/978-3-030-03326-2,https://dblp.org/rec/conf/asiacrypt/2018-1
"Thomas Peyrin,Steven D. Galbraith","Advances in Cryptology - ASIACRYPT 2018 - 24th International Conference on the Theory and Application of Cryptology and Information Security, Brisbane, QLD, Australia, December 2-6, 2018, Proceedings, Part II","ASIACRYPT,Lecture Notes in Computer Science",11273,NaN,2018,Editorship,NaN,conf/asiacrypt/2018-2,10.1007/978-3-030-03329-3,https://doi.org/10.1007/978-3-030-03329-3,https://dblp.org/rec/conf/asiacrypt/2018-2
"Thomas Peyrin,Steven D. Galbraith","Advances in Cryptology - ASIACRYPT 2018 - 24th International Conference on the Theory and Application of Cryptology and Information Security, Brisbane, QLD, Australia, December 2-6, 2018, Proceedings, Part III","ASIACRYPT,Lecture Notes in Computer Science",11274,NaN,2018,Editorship,NaN,conf/asiacrypt/2018-3,10.1007/978-3-030-03332-3,https://doi.org/10.1007/978-3-030-03332-3,https://dblp.org/rec/conf/asiacrypt/2018-3
NaN,"13th Asia Joint Conference on Information Security, AsiaJCIS 2018, Guilin, China, August 8-9, 2018",AsiaJCIS,NaN,NaN,2018,Editorship,NaN,conf/asiajcis/2018,NaN,https://ieeexplore.ieee.org/xpl/conhome/8453224/proceeding,https://dblp.org/rec/conf/asiajcis/2018
NaN,"Asian Hardware Oriented Security and Trust Symposium, AsianHOST 2018, Hong Kong, China, December 17-18, 2018",AsianHOST,NaN,NaN,2018,Editorship,NaN,conf/asianhost/2018,NaN,https://ieeexplore.ieee.org/xpl/conhome/8596738/proceeding,https://dblp.org/rec/conf/asianhost/2018
"Michael J. Butler,Alexander Raschke,Thai Son Hoang,Klaus Reichl","Abstract State Machines, Alloy, B, TLA, VDM, and Z - 6th International Conference, ABZ 2018, Southampton, UK, June 5-8, 2018, Proceedings","ABZ,Lecture Notes in Computer Science",10817,NaN,2018,Editorship,NaN,conf/asm/2018,10.1007/978-3-319-91271-4,https://doi.org/10.1007/978-3-319-91271-4,https://dblp.org/rec/conf/asm/2018
NaN,"9th Advanced Satellite Multimedia Systems Conference and the 15th Signal Processing for Space Communications Workshop, ASMS/SPSC 2018, Berlin, Germany, September 10-12, 2018",ASMS/SPSC,NaN,NaN,2018,Editorship,NaN,conf/asms-spsc/2018,NaN,https://ieeexplore.ieee.org/xpl/conhome/8492974/proceeding,https://dblp.org/rec/conf/asms-spsc/2018
Youngsoo Shin,"23rd Asia and South Pacific Design Automation Conference, ASP-DAC 2018, Jeju, Korea (South), January 22-25, 2018",ASP-DAC,NaN,NaN,2018,Editorship,NaN,conf/aspdac/2018,NaN,https://ieeexplore.ieee.org/xpl/conhome/8291862/proceeding,https://dblp.org/rec/conf/aspdac/2018
"Xipeng Shen,James Tuck,Ricardo Bianchini,Vivek Sarkar","Proceedings of the Twenty-Third International Conference on Architectural Support for Programming Languages and Operating Systems, ASPLOS 2018, Williamsburg, VA, USA, March 24-28, 2018",ASPLOS,NaN,NaN,2018,Editorship,NaN,conf/asplos/2018,10.1145/3173162,https://doi.org/10.1145/3173162,https://dblp.org/rec/conf/asplos/2018
"Luis Ceze,Natalie D. Enright Jerger,Babak Falsafi,Grigori Fursin,Anton Lokhmotov,Thierry Moreau,Adrian Sampson,Phillip Stanley-Marbell","Proceedings of the 1st on Reproducible Quality-Efficient Systems Tournament on Co-designing Pareto-efficient Deep Learning, ReQuEST@ASPLOS 2018, Williamsburg, VA, USA, March 24, 2018",ReQuEST@ASPLOS,NaN,NaN,2018,Editorship,NaN,conf/asplos/2018request,10.1145/3229762,https://doi.org/10.1145/3229762,https://dblp.org/rec/conf/asplos/2018request
NaN,"IEEE Asian Solid-State Circuits Conference, A-SSCC 2018, Tainan, Taiwan, November 5-7, 2018",A-SSCC,NaN,NaN,2018,Editorship,NaN,conf/asscc/2018,NaN,https://ieeexplore.ieee.org/xpl/conhome/8547238/proceeding,https://dblp.org/rec/conf/asscc/2018
"Faustina Hwang,Joanna McGrenere,David R. Flatla","Proceedings of the 20th International ACM SIGACCESS Conference on Computers and Accessibility, ASSETS 2018, Galway, Ireland, October 22-24, 2018",ASSETS,NaN,NaN,2018,Editorship,NaN,conf/assets/2018,10.1145/3234695,https://doi.org/10.1145/3234695,https://dblp.org/rec/conf/assets/2018
NaN,"25th Australasian Software Engineering Conference, ASWEC 2018, Adelaide, Australia, November 26-30, 2018",ASWEC,NaN,NaN,2018,Editorship,NaN,conf/aswec/2018,NaN,https://ieeexplore.ieee.org/xpl/conhome/8575098/proceeding,https://dblp.org/rec/conf/aswec/2018
NaN,"24th IEEE International Symposium on Asynchronous Circuits and Systems, ASYNC 2018, Vienna, Austria, May 13-16, 2018",ASYNC,NaN,NaN,2018,Editorship,NaN,conf/async/2018,NaN,https://ieeexplore.ieee.org/xpl/conhome/8588203/proceeding,https://dblp.org/rec/conf/async/2018
"Elisabeth André,Sven Koenig,Mehdi Dastani,Gita Sukthankar","Proceedings of the 17th International Conference on Autonomous Agents and MultiAgent Systems, AAMAS 2018, Stockholm, Sweden, July 10-15, 2018",AAMAS,NaN,NaN,2018,Editorship,NaN,conf/atal/2018,NaN,http://dl.acm.org/citation.cfm?id=3237383,https://dblp.org/rec/conf/atal/2018
"Robin Cohen,Murat Sensoy,Timothy J. Norman","Proceedings of the 20th International Trust Workshop co-located with AAMAS/IJCAI/ECAI/ICML 2018, Stockholm, Sweden, July 14, 2018.","TRUST@AAMAS,CEUR Workshop Proceedings",2154,NaN,2018,Editorship,open,conf/atal/2018trust,NaN,http://ceur-ws.org/Vol-2154,https://dblp.org/rec/conf/atal/2018trust
"Qingfeng Chen,Jia Wu 0001,Shichao Zhang,Changan Yuan 0001,Lynn Batten,Gang Li 0009","Applications and Techniques in Information Security - 9th International Conference, ATIS 2018, Nanning, China, November 9-11, 2018, Proceedings","ATIS,Communications in Computer and Information Science",950,NaN,2018,Editorship,NaN,conf/atis/2018,10.1007/978-981-13-2907-4,https://doi.org/10.1007/978-981-13-2907-4,https://dblp.org/rec/conf/atis/2018
"Ralf Borndörfer,Sabine Storandt","18th Workshop on Algorithmic Approaches for Transportation Modelling, Optimization, and Systems, ATMOS 2018, August 23-24, 2018, Helsinki, Finland","ATMOS,OASIcs",65,NaN,2018,Editorship,NaN,conf/atmos/2018,NaN,http://www.dagstuhl.de/dagpub/978-3-95977-096-5,https://dblp.org/rec/conf/atmos/2018
NaN,"27th IEEE Asian Test Symposium, ATS 2018, Hefei, China, October 15-18, 2018",ATS,NaN,NaN,2018,Editorship,NaN,conf/ats/2018,NaN,https://ieeexplore.ieee.org/xpl/conhome/8566099/proceeding,https://dblp.org/rec/conf/ats/2018
NaN,"4th International Conference on Advanced Technologies for Signal and Image Processing, ATSIP 2018, Sousse, Tunisia, March 21-24, 2018",ATSIP,NaN,NaN,2018,Editorship,NaN,conf/atsip/2018,NaN,https://ieeexplore.ieee.org/xpl/conhome/8360431/proceeding,https://dblp.org/rec/conf/atsip/2018
"Shuvendu K. Lahiri,Chao Wang 0001","Automated Technology for Verification and Analysis - 16th International Symposium, ATVA 2018, Los Angeles, CA, USA, October 7-10, 2018, Proceedings","ATVA,Lecture Notes in Computer Science",11138,NaN,2018,Editorship,NaN,conf/atva/2018,10.1007/978-3-030-01090-4,https://doi.org/10.1007/978-3-030-01090-4,https://dblp.org/rec/conf/atva/2018
"Stuart Cunningham 0001,Richard Picking","Proceedings of the Audio Mostly 2018 on Sound in Immersion and Emotion, Wrexham, United Kingdom, September 12-14, 2018",Audio Mostly Conference,NaN,NaN,2018,Editorship,NaN,conf/audio/2018,10.1145/3243274,https://doi.org/10.1145/3243274,https://dblp.org/rec/conf/audio/2018
NaN,"Proceedings of the 9th Augmented Human International Conference, AH 2018, Seoul, Republic of Korea, February 7-9, 2018",AH,NaN,NaN,2018,Editorship,NaN,conf/aughuman/2018,10.1145/3174910,https://doi.org/10.1145/3174910,https://dblp.org/rec/conf/aughuman/2018
"Tanja Mitrovic,Bing Xue 0001,Xiaodong Li 0001","AI 2018 - Advances in Artificial Intelligence - 31st Australasian Joint Conference, Wellington, New Zealand, December 11-14, 2018, Proceedings","Australasian Conference on Artificial Intelligence,Lecture Notes in Computer Science",11320,NaN,2018,Editorship,NaN,conf/ausai/2018,10.1007/978-3-030-03991-2,https://doi.org/10.1007/978-3-030-03991-2,https://dblp.org/rec/conf/ausai/2018
"Jan M. Baetens,Martin Kutrib","Cellular Automata and Discrete Complex Systems - 24th IFIP WG 1.5 International Workshop, AUTOMATA 2018, Ghent, Belgium, June 20-22, 2018, Proceedings","Automata,Lecture Notes in Computer Science",10875,NaN,2018,Editorship,NaN,conf/automata/2018,10.1007/978-3-319-92675-9,https://doi.org/10.1007/978-3-319-92675-9,https://dblp.org/rec/conf/automata/2018
NaN,"Proceedings of the 10th International Conference on Automotive User Interfaces and Interactive Vehicular Applications, AutomotiveUI 2018, Toronto, ON, Canada, September 23-25, 2018",AutomotiveUI,NaN,NaN,2018,Editorship,NaN,conf/automotiveUI/2018,10.1145/3239060,https://doi.org/10.1145/3239060,https://dblp.org/rec/conf/automotiveUI/2018
NaN,"Adjunct Proceedings of the 10th International Conference on Automotive User Interfaces and Interactive Vehicular Applications, AutomotiveUI 2018, Toronto, ON, Canada, September 23-25, 2018",AutomotiveUI,NaN,NaN,2018,Editorship,NaN,conf/automotiveUI/2018a,10.1145/3239092,https://doi.org/10.1145/3239092,https://dblp.org/rec/conf/automotiveUI/2018a
